,job,task,node,start_time,finishing_time,execution_time,id_dataset,transfert_time
0,1,-1,25,105.69999999999827,112.18101265822612,6.481012658227854,1,6.481012658227854
1,1,-1,34,105.69999999999828,112.23061224489624,6.530612244897952,1,6.530612244897952
2,0,-1,32,103.19999999999843,117.094165535955,13.894165535956574,0,13.894165535956574
3,0,-1,30,103.19999999999843,117.44200278163959,14.242002781641162,0,14.242002781641162
4,0,-1,26,103.19999999999841,117.64287729195892,14.442877291960514,0,14.442877291960514
5,0,-1,29,103.19999999999841,117.6632768361566,14.463276836158187,0,14.463276836158187
6,0,-1,33,103.19999999999843,118.37037037036879,15.170370370370364,0,15.170370370370364
7,2,-1,35,137.89999999999645,140.47610062892727,2.576100628930817,2,2.576100628930817
8,2,-1,27,137.89999999999645,141.12519685039015,3.2251968503937007,2,3.2251968503937007
9,2,-1,28,137.89999999999645,141.16114649681174,3.261146496815286,2,3.261146496815286
10,2,-1,31,137.89999999999645,141.30199335547817,3.4019933554817214,2,3.4019933554817214
11,1,-1,36,137.89999999999645,145.47396449703788,7.57396449704143,1,7.57396449704143
12,1,-1,9,105.69999999999828,148.36666666666494,42.66666666666666,1,42.66666666666666
13,3,-1,48,163.09999999999502,178.02711370261892,14.927113702623899,3,14.927113702623899
14,3,-1,49,163.09999999999502,178.709756097556,15.60975609756099,3,15.60975609756099
15,1,1,34,112.69999999999787,182.94988933983103,70.24988933983316,1,0.0
16,1,0,25,112.69999999999787,193.45153460346188,80.75153460346401,1,0.0
17,1,-1,7,105.69999999999825,198.79090909090735,93.0909090909091,1,93.0909090909091
18,0,-1,1,103.19999999999843,199.8037735849041,96.60377358490567,0,96.60377358490567
19,2,1,27,141.89999999999623,211.80980440424483,69.9098044042486,2,0.0
20,2,-1,4,163.09999999999502,218.45135135134637,55.351351351351354,2,55.351351351351354
21,1,-1,11,137.89999999999645,223.23333333332977,85.33333333333331,1,85.33333333333331
22,1,3,9,150.8999999999957,228.34716101617244,77.44716101617672,1,0.0
23,1,-1,8,137.89999999999645,230.99090909090555,93.0909090909091,1,93.0909090909091
24,2,2,28,141.89999999999623,233.4680186643518,91.56801866435558,2,0.0
25,1,-1,3,105.69999999999828,236.98205128204955,131.28205128205127,1,131.28205128205127
26,2,3,31,141.89999999999623,239.24288362289363,97.3428836228974,2,0.0
27,2,0,35,140.89999999999628,244.35384543785258,103.4538454378563,2,0.0
28,2,-1,9,231.09999999999116,248.16666666665782,17.066666666666663,2,17.066666666666663
29,1,4,34,185.09999999999377,255.34988933982692,70.24988933983315,1,0.0
30,2,4,4,219.09999999999184,270.55947833260433,51.45947833261249,2,0.0
31,1,2,36,145.899999999996,282.92992987742707,137.02992987743107,1,0.0
32,2,-1,3,239.0999999999907,291.6128205128112,52.5128205128205,2,52.5128205128205
33,4,-1,35,296.3999999999989,297.6880503144643,1.2880503144654085,4,1.2880503144654085
34,4,-1,28,296.3999999999989,298.03057324840654,1.630573248407643,4,1.630573248407643
35,4,-1,31,296.3999999999989,298.1009966777398,1.700996677740875,4,1.700996677740875
36,2,-1,25,296.3999999999989,298.99240506329005,2.592405063291153,2,2.592405063291153
37,3,-1,36,283.9999999999961,299.14792899407894,15.14792899408286,3,15.14792899408286
38,2,-1,27,296.39999999999895,299.6251968503926,3.2251968503936723,2,3.2251968503936723
39,3,-1,1,203.09999999999272,299.7037735848984,96.60377358490567,3,96.60377358490567
40,4,-1,25,299.3999999999996,300.69620253164516,1.2962025316455765,4,1.2962025316455765
41,4,-1,10,296.3999999999989,306.1523809523799,9.752380952380975,4,9.752380952380975
42,1,5,9,231.09999999999116,308.5471610161679,77.44716101617672,1,0.0
43,0,4,33,121.69999999999736,314.0870228467783,192.38702284678095,0,0.0
44,4,-1,7,296.3999999999989,315.0181818181807,18.618181818181824,4,18.618181818181824
45,4,-1,8,296.3999999999989,315.0181818181807,18.618181818181824,4,18.618181818181824
46,0,3,30,120.69999999999742,319.4693701220041,198.76937012200665,0,0.0
47,4,-1,9,311.4000000000023,319.93333333333567,8.53333333333336,4,8.53333333333336
48,4,-1,5,296.3999999999989,321.9999999999989,25.600000000000023,4,25.600000000000023
49,2,5,4,270.59999999999303,322.0594783326055,51.45947833261249,2,0.0
50,1,6,34,255.39999999998977,325.64988933982295,70.24988933983317,1,0.0
51,2,-1,34,327.40000000000595,330.0122448979651,2.612244897959158,2,2.612244897959158
52,3,-1,33,315.4000000000032,330.5703703703736,15.170370370370392,3,15.170370370370392
53,3,-1,30,320.40000000000435,334.64200278164554,14.24200278164119,3,14.24200278164119
54,2,6,3,291.9999999999979,343.63884706909175,51.638847069093856,2,0.0
55,4,-1,4,323.40000000000504,351.0756756756807,27.675675675675677,4,27.675675675675677
56,2,7,25,299.3999999999996,357.07966757390244,57.67966757390286,2,0.0
57,0,0,32,119.69999999999747,364.68339683009,244.9833968300925,0,0.0
58,2,9,9,311.4000000000023,366.71940072584283,55.319400725840524,2,0.0
59,2,8,27,300.3999999999998,370.30980440424844,69.90980440424863,2,0.0
60,4,-1,27,369.4000000000155,371.01259842521233,1.6125984251968362,4,1.6125984251968362
61,4,-1,3,345.40000000001004,371.6564102564203,26.256410256410277,4,26.256410256410277
62,0,1,26,120.69999999999742,375.7401269944451,255.0401269944477,0,0.0
63,0,5,1,203.09999999999275,377.4744536749115,174.37445367491875,0,0.0
64,3,-1,32,366.4000000000148,380.2941655359714,13.894165535956574,3,13.894165535956574
65,0,2,29,120.69999999999742,382.68022211189395,261.9802221118965,0,0.0
66,3,-1,26,377.4000000000173,391.8428772919778,14.442877291960485,3,14.442877291960485
67,1,7,34,327.40000000000595,397.6498893398391,70.24988933983315,1,0.0
68,3,-1,29,384.4000000000189,398.8632768361771,14.463276836158173,3,14.463276836158173
69,3,3,33,331.40000000000686,400.10965101671434,68.70965101670748,3,0.0
70,3,2,36,302.40000000000026,400.27852134102244,97.87852134102218,3,0.0
71,3,4,30,335.40000000000776,406.3890607578673,70.98906075785953,3,0.0
72,3,5,1,379.40000000001777,441.676590598203,62.27659059818524,3,0.0
73,5,-1,11,409.30000000002457,443.4333333333579,34.133333333333326,5,34.133333333333326
74,4,7,4,351.4000000000114,454.3189566652364,102.91895666522498,4,0.0
75,5,-1,1,443.3000000000323,462.6207547170134,19.320754716981128,5,19.320754716981128
76,3,6,32,380.400000000018,467.89407029647964,87.49407029646164,3,0.0
77,1,8,34,397.70000000002193,467.9498893398551,70.24988933983315,1,0.0
78,3,9,33,400.2000000000225,468.90965101673,68.70965101670748,3,0.0
79,5,-1,32,469.3000000000382,472.0788331072295,2.7788331071913035,5,2.7788331071913035
80,5,-1,33,469.3000000000382,472.33407407411227,3.0340740740740557,5,3.0340740740740557
81,4,8,25,357.1000000000127,472.45933514781836,115.35933514780567,4,0.0
82,5,-1,34,470.30000000003844,472.9122448979976,2.612244897959158,5,2.612244897959158
83,4,11,3,372.4000000000162,475.67769413820395,103.27769413818777,4,0.0
84,5,-1,25,473.3000000000391,475.8924050633303,2.592405063291153,5,2.592405063291153
85,3,11,30,406.4000000000239,477.38906075788344,70.98906075785953,3,0.0
86,4,9,9,366.8000000000149,477.43880145169595,110.63880145168105,4,0.0
87,5,-1,30,478.30000000004026,481.1484005563685,2.8484005563282153,5,2.8484005563282153
88,4,0,28,298.39999999999935,481.5360373287105,183.13603732871115,4,0.0
89,4,6,5,322.4000000000048,482.34356286635864,159.94356286635383,4,0.0
90,3,7,26,392.4000000000207,483.4857596408949,91.08575964087419,3,0.0
91,5,-1,28,483.3000000000414,486.5611464968567,3.261146496815286,5,3.261146496815286
92,5,-1,26,485.30000000004185,488.18857545843395,2.888575458392097,5,2.888575458392097
93,4,4,7,315.4000000000032,492.1953334487082,176.79533344870498,4,0.0
94,3,8,29,399.4000000000223,492.96436503998535,93.56436503996304,3,0.0
95,4,1,31,298.39999999999935,493.08576724579416,194.6857672457948,4,0.0
96,4,3,10,306.40000000000117,495.184110060183,188.78411006018183,4,0.0
97,5,-1,9,478.30000000004026,495.3666666667069,17.066666666666663,5,17.066666666666663
98,5,-1,29,494.3000000000439,497.1926553672755,2.8926553672316118,5,2.8926553672316118
99,3,10,36,400.3000000000225,498.1785213410447,97.87852134102218,3,0.0
100,4,2,35,298.39999999999935,505.30769087571196,206.9076908757126,4,0.0
101,4,10,27,371.40000000001595,511.21960880851316,139.8196088084972,4,0.0
102,5,-1,4,456.30000000003525,511.6513513513866,55.351351351351354,5,55.351351351351354
103,5,-1,27,512.3000000000479,515.5251968504416,3.2251968503936723,5,3.2251968503936723
104,2,10,34,470.30000000003844,520.4784923856336,50.17849238559512,2,0.0
105,4,5,8,315.4000000000032,520.6934379427491,205.29343794274592,4,0.0
106,3,0,48,178.09999999999417,523.0394674063057,344.9394674063115,3,0.0
107,3,1,49,179.0999999999941,525.1229465193096,346.0229465193155,3,0.0
108,5,-1,3,477.30000000004003,529.8128205128605,52.5128205128205,5,52.5128205128205
109,5,-1,5,484.3000000000416,535.5000000000416,51.19999999999999,5,51.19999999999999
110,3,12,36,499.30000000004503,597.1785213410672,97.87852134102212,3,0.0
111,6,-1,36,632.0000000000751,642.6035502959331,10.603550295857985,6,10.603550295857985
112,6,-1,48,641.1000000000772,651.548979591914,10.448979591836746,6,10.448979591836746
113,6,-1,49,641.1000000000772,652.0268292683699,10.926829268292636,6,10.926829268292636
114,5,4,25,476.3000000000398,683.94680326609,207.6468032660502,5,0.0
115,5,1,1,463.30000000003685,687.4957261535037,224.19572615346686,5,0.0
116,7,-1,25,685.1000000000872,691.5810126583151,6.481012658227883,7,6.481012658227883
117,5,8,9,496.30000000004435,695.4498426130702,199.1498426130259,5,0.0
118,5,10,4,512.3000000000479,697.554121997453,185.25412199740504,5,0.0
119,5,12,34,520.5000000000498,701.1425725881923,180.64257258814246,5,0.0
120,9,-1,44,698.9000000000904,705.6814569537328,6.781456953642419,9,6.781456953642419
121,9,-1,47,698.9000000000904,705.894535519216,6.994535519125634,9,6.994535519125634
122,9,-1,43,698.9000000000904,706.0012482663872,7.101248266296807,9,7.101248266296807
123,7,-1,34,702.9000000000913,709.4306122449892,6.530612244897952,7,6.530612244897952
124,5,13,3,530.300000000052,716.19984944879,185.899849448738,5,0.0
125,5,3,33,473.3000000000391,720.6547436601861,247.354743660147,5,0.0
126,7,-1,33,721.9000000000956,729.4851851852808,7.585185185185196,7,7.585185185185196
127,9,-1,37,723.600000000096,731.6125195619113,8.012519561815338,9,8.012519561815338
128,7,-1,7,641.1000000000772,734.1909090909863,93.09090909090912,7,93.09090909090912
129,7,-1,8,641.1000000000772,734.1909090909863,93.09090909090912,7,93.09090909090912
130,5,5,30,481.30000000004094,736.8606187283352,255.5606187282943,5,0.0
131,7,-1,9,696.9000000000899,739.5666666667565,42.66666666666663,7,42.66666666666663
132,10,-1,33,731.6000000000978,742.219259259357,10.619259259259252,10,10.619259259259252
133,6,0,36,645.1000000000781,742.9785213411003,97.87852134102218,6,0.0
134,6,-1,30,738.6000000000994,748.5694019472483,9.969401947148867,6,9.969401947148867
135,7,-1,36,744.6000000001007,752.1739644971422,7.573964497041402,7,7.573964497041402
136,7,-1,30,748.6000000001017,755.7210013909222,7.121001390820538,7,7.121001390820538
137,6,-1,1,689.1000000000881,756.7226415095221,67.62264150943395,6,67.62264150943395
138,9,-1,36,752.6000000001026,760.173964497144,7.573964497041402,9,7.573964497041402
139,5,11,27,516.3000000000488,767.9752958553438,251.67529585529496,5,0.0
140,6,-1,18,698.9000000000904,775.9752688172947,77.07526881720435,6,77.07526881720435
141,5,2,32,472.3000000000389,787.2786530673006,314.97865306726175,5,0.0
142,6,-1,32,788.6000000001108,798.3259158752803,9.725915875169562,6,9.725915875169562
143,9,-1,39,794.000000000112,801.0620689656292,7.0620689655172555,9,7.0620689655172555
144,9,-1,46,794.000000000112,801.2934472935593,7.293447293447343,9,7.293447293447343
145,6,-1,9,741.6000000001001,801.3333333334334,59.73333333333335,6,59.73333333333335
146,7,-1,32,799.7000000001133,806.6470827680915,6.947082767978259,7,6.947082767978259
147,7,-1,1,758.6000000001039,806.9018867925568,48.30188679245282,7,48.30188679245282
148,5,7,26,488.30000000004253,816.2087347071896,327.90873470714706,5,0.0
149,5,6,28,487.3000000000423,816.9448671917223,329.64486719168,5,0.0
150,5,0,11,444.3000000000325,816.9769212679479,372.67692126791536,5,0.0
151,6,3,30,748.6000000001017,819.5890607579612,70.98906075785953,6,0.0
152,11,-1,26,817.7000000001174,823.4771509169016,5.777150916784194,11,5.777150916784194
153,13,-1,45,818.9000000001176,824.0651954603951,5.1651954602774595,13,5.1651954602774595
154,5,14,5,536.3000000000534,824.1984131594902,287.8984131594368,5,0.0
155,13,-1,39,818.9000000001176,824.5496551725314,5.649655172413759,13,5.649655172413759
156,13,-1,46,818.9000000001176,824.7347578348755,5.834757834757852,13,5.834757834757852
157,9,-1,42,818.9000000001176,825.3483627205206,6.448362720402997,9,6.448362720402997
158,11,-1,28,818.9000000001176,825.4222929937482,6.522292993630572,11,6.522292993630572
159,13,-1,41,818.9000000001176,825.5064516130209,6.606451612903243,13,6.606451612903243
160,7,1,34,709.9000000000929,830.3283817255211,120.42838172542827,7,0.0
161,7,0,25,692.1000000000888,830.5312021774556,138.4312021773668,7,0.0
162,9,-1,8,737.6000000000992,830.6909090910083,93.09090909090912,9,93.09090909090912
163,12,-1,26,825.9000000001192,833.1214386460995,7.221438645980243,12,7.221438645980243
164,9,-1,18,778.6000000001085,833.6537634409686,55.053763440860166,9,55.053763440860166
165,5,9,29,497.3000000000446,834.1317141439115,336.8317141438669,5,0.0
166,7,-1,4,698.9000000000904,837.2783783784687,138.37837837837833,7,138.37837837837833
167,6,-1,34,831.9000000001206,841.0428571429777,9.14285714285711,6,9.14285714285711
168,12,-1,29,835.9000000001215,843.1316384182006,7.231638418079115,12,7.231638418079115
169,7,-1,9,802.700000000114,845.3666666667806,42.66666666666663,7,42.66666666666663
170,7,-1,3,717.9000000000947,849.182051282146,131.28205128205127,7,131.28205128205127
171,12,-1,1,808.7000000001153,857.0018867925681,48.30188679245282,12,48.30188679245282
172,13,-1,18,835.9000000001215,879.9430107528096,44.04301075268813,13,44.04301075268813
173,11,-1,9,846.900000000124,881.0333333334573,34.133333333333326,11,34.133333333333326
174,6,4,34,841.9000000001229,892.0784923857179,50.178492385595064,6,0.0
175,12,-1,11,818.9000000001176,904.233333333451,85.33333333333337,12,85.33333333333337
176,11,-1,5,825.9000000001192,928.3000000001192,102.39999999999998,11,102.39999999999998
177,9,-1,40,923.8000000001415,931.3516224190206,7.551622418879106,9,7.551622418879106
178,10,0,33,742.6000000001003,934.9870228468812,192.38702284678095,10,0.0
179,6,5,34,892.1000000001343,942.2784923857294,50.178492385595064,6,0.0
180,11,-1,33,936.8000000001445,942.8681481482926,6.068148148148111,11,6.068148148148111
181,11,-1,4,838.9000000001222,949.6027027028249,110.70270270270271,11,110.70270270270271
182,7,2,7,737.6000000000992,949.7544001385451,212.1544001384459,7,0.0
183,12,-1,33,943.800000000146,951.3851851853312,7.585185185185196,12,7.585185185185196
184,14,-1,24,923.8000000001415,967.3744680852478,43.57446808510633,14,43.57446808510633
185,7,7,25,832.9000000001208,971.3312021774876,138.4312021773668,7,0.0
186,9,-1,25,972.8000000001526,979.2810126583805,6.481012658227883,9,6.481012658227883
187,14,-1,19,923.8000000001415,981.490140845212,57.69014084507046,14,57.69014084507046
188,7,3,8,737.6000000000992,983.9521255313944,246.3521255312952,7,0.0
189,7,4,36,752.6000000001026,987.5084512185558,234.90845121845325,7,0.0
190,7,6,30,821.9000000001183,992.2737458189812,170.37374581886286,7,0.0
191,11,-1,36,988.8000000001563,994.8591715977894,6.059171597633167,11,6.059171597633167
192,6,6,34,944.8000000001463,994.9784923857413,50.178492385595064,6,0.0
193,6,1,48,652.1000000000797,997.0394674063912,344.93946740631145,6,0.0
