,job_id,nb_tasks,task_execution_time,arriving_time,starting_time,finishing_time,dataset size,transfert time,nb replicas,optimal_replicas_number,nb_first_replicas_sended
0,1,4,100,104.53891263175399,105.0999999999983,281.29999999999546,20480,26.222791293213827,4,,
1,2,9,100,136.70131903925054,137.0999999999965,429.50000000002916,5120,6.994535519125683,9,,
2,0,1,100,102.0060287274801,103.09999999999842,510.30000000004753,40960,52.78350515463917,2,,
3,4,6,70,295.3192048870702,296.09999999999883,511.30000000004776,1024,1.3931972789115645,6,,
4,3,4,50,161.9599376062619,162.09999999999508,601.9000000000683,10240,13.281452658884566,4,,
5,5,9,80,408.2365057669295,409.0000000000245,748.3000000001016,2048,2.7750677506775068,9,,
6,6,17,1,630.9653157220675,632.0000000000751,750.200000000102,40960,53.056994818652846,41,,
7,8,20,10,694.8651721223733,698.0000000000902,766.7000000001058,2048,20.277227722772277,16,,
8,9,12,10,697.8901898431092,698.0000000000902,835.9000000001215,20480,28.40499306518724,20,,
9,7,10,100,640.0605561827242,642.1000000000774,909.9000000001383,20480,28.287292817679557,21,,
10,10,17,1,722.5618594390916,723.0000000000958,912.1000000001388,20480,27.86394557823129,20,,
11,12,4,50,795.6428525937376,796.0000000001124,920.9000000001408,5120,7.26241134751773,4,,
12,13,8,1,817.8120195101056,818.0000000001174,944.5000000001462,2048,2.7750677506775068,8,,
13,11,11,70,792.9534122257069,794.000000000112,988.7000000001563,1024,1.3931972789115645,22,,
14,14,19,1,922.7612196323629,923.0000000001413,989.8000000001565,1024,1.3264248704663213,19,,
15,15,16,1,1001.494145056603,1002.0000000001593,1034.200000000155,20480,26.528497409326423,30,,
16,16,5,10,1026.3967869532853,1028.1000000001604,1099.2000000000958,40960,53.056994818652846,5,,
17,17,16,80,1115.3776575834615,1116.0000000000805,1273.1999999999375,2048,2.7750677506775068,16,,
18,19,14,10,1281.803463861198,1282.0999999999294,1333.2999999998829,20480,32.66347687400319,14,,
19,18,9,80,1281.1514670057713,1282.0999999999294,1455.5999999997716,20480,28.40499306518724,9,,
20,20,7,100,1445.7000500702532,1446.0999999997803,1638.699999999605,5120,6.937669376693767,7,,
21,21,13,100,1565.4790441676016,1566.0999999996711,1821.7999999994386,40960,53.056994818652846,26,,
22,23,15,1,1623.9671796261866,1624.0999999996184,1827.5999999994333,2048,3.330081300813008,9,,
23,22,12,70,1607.0685528174597,1608.099999999633,1955.8999999993166,20480,26.391752577319586,24,,
24,24,8,1,1939.119444470017,1940.099999999331,1957.699999999315,5120,6.632124352331606,8,,
25,26,8,80,1989.889602592121,1990.0999999992855,2115.899999999171,2048,2.7750677506775068,8,,
26,25,1,80,1980.1563374581253,1981.0999999992937,2153.9999999991364,20480,26.391752577319586,2,,
27,27,1,1,2000.061471091684,2001.0999999992755,2155.799999999135,40960,52.78350515463917,1,,
28,28,2,10,2188.1168452549978,2189.0999999991045,2210.2999999990852,1024,1.5103244837758112,2,,
29,29,2,50,2280.6817919505993,2281.099999999021,2378.899999998932,1024,1.5103244837758112,2,,
30,30,17,10,2445.2547858911253,2446.0999999988708,2473.299999998846,5120,6.632124352331606,17,,
31,31,16,10,2576.0888289357517,2577.0999999987516,2627.299999998706,20480,29.04964539007092,16,,
32,32,5,100,2652.9250713387687,2653.0999999986825,2863.1999999984914,20480,26.222791293213827,5,,
33,33,19,70,3014.546589907771,3015.0999999983533,3153.1999999982277,2048,2.9049645390070924,19,,
34,35,4,1,3142.4193327413177,3143.099999998237,3276.2999999981157,40960,53.056994818652846,4,,
35,34,16,70,3062.1140581926693,3063.0999999983096,3287.199999998106,2048,2.7750677506775068,16,,
36,36,14,50,3319.265431199868,3320.099999998076,3431.899999997974,10240,14.20249653259362,14,,
37,37,14,70,3415.635051712553,3416.0999999979886,3611.199999997811,40960,53.056994818652846,14,,
38,38,2,100,3613.4730452468943,3614.0999999978085,3850.1999999975937,40960,52.445582586427655,2,,
39,39,4,1,3699.594639381779,3700.0999999977303,3852.099999997592,10240,13.281452658884566,4,,
40,40,11,1,3821.527596606562,3822.0999999976193,3853.8999999975904,2048,2.9049645390070924,11,,
41,41,7,10,3826.218350632251,3827.0999999976148,3872.1999999975737,20480,26.528497409326423,14,,
42,42,15,10,3852.0822476669673,3853.099999997591,3889.8999999975576,10240,13.264248704663212,15,,
43,45,18,1,3921.060253270035,3922.0999999975284,3977.599999997478,1024,1.4797687861271676,11,,
44,46,18,1,3931.707636721183,3932.0999999975193,3978.9999999974766,1024,1.3931972789115645,22,,
45,43,6,50,3886.2451133849354,3887.09999999756,4000.699999997457,10240,13.111395646606914,12,,
46,44,8,1,3894.5606656308346,3922.0999999975284,4002.4999999974552,10240,13.875338753387535,16,,
47,47,8,10,3964.2769947180122,3965.0999999974892,4020.7999999974386,10240,13.931972789115646,8,,
48,49,13,1,4110.637085263472,4111.099999997425,4199.099999997745,2048,2.6528497409326426,13,,
49,50,13,1,4156.869360288716,4157.099999997592,4200.999999997752,10240,13.264248704663212,13,,
50,48,16,70,4065.2504822714604,4066.0999999973974,4204.199999997763,2048,2.7750677506775068,16,,
51,51,9,70,4180.379211934091,4181.099999997679,4338.199999998251,5120,6.994535519125683,9,,
52,52,14,100,4211.437144048089,4212.099999997792,4529.6999999989475,40960,53.056994818652846,14,,
53,53,18,100,4487.352423382642,4488.099999998796,4740.599999999715,40960,65.32695374800637,18,,
54,54,16,10,4591.77488685323,4592.0999999991745,4759.799999999785,2048,2.840499306518724,16,,
55,55,10,10,4685.713169652857,4686.0999999995165,4778.899999999854,1024,1.3989071038251366,10,,
56,58,2,1,4852.935073940801,4854.000000000127,4945.800000000461,20480,26.562905317769133,2,,
57,56,19,100,4704.483408188768,4705.099999999586,4970.400000000551,20480,32.66347687400319,19,,
58,57,2,100,4835.093853860007,4836.000000000062,4986.100000000608,5120,6.965986394557823,2,,
59,59,16,80,4900.650860610236,4901.000000000298,5123.600000001108,20480,26.528497409326423,16,,
60,60,6,1,5356.511497454442,5357.000000001957,5386.600000002065,20480,27.75067750677507,6,,
61,61,3,10,5458.676555500466,5459.000000002328,5480.200000002405,1024,1.374496644295302,3,,
62,62,20,1,5540.083762517213,5541.000000002627,5604.400000002857,40960,54.03693931398417,20,,
63,63,8,70,5655.479641450751,5656.000000003045,5792.10000000354,1024,1.3195876288659794,8,,
64,64,19,10,5840.536314915502,5841.000000003718,5891.200000003901,20480,32.66347687400319,19,,
65,65,20,1,5990.147198139935,5991.000000004264,6025.100000004388,20480,27.86394557823129,40,,
66,67,19,80,6019.422799373015,6020.000000004369,6204.200000005039,20480,27.86394557823129,19,,
67,68,11,50,6057.322603728881,6058.0000000045075,6247.500000005197,2048,2.9049645390070924,11,,
68,66,3,70,6016.160123891001,6018.100000004362,6280.700000005318,40960,53.056994818652846,6,,
69,69,11,10,6088.484687038223,6089.00000000462,6299.100000005385,5120,7.781155015197569,11,,
70,70,13,10,6112.181408425087,6113.0000000047075,6317.400000005451,40960,53.056994818652846,13,,
71,71,10,70,6398.4935389504335,6399.000000005748,6541.100000006265,5120,6.994535519125683,10,,
72,72,3,1,6607.537823601623,6608.000000006508,6623.900000006566,10240,13.281452658884566,3,,
73,73,20,80,6645.324454025809,6646.000000006647,6801.200000007211,1024,1.3264248704663213,20,,
74,74,3,80,6751.872770485108,6752.000000007032,6856.200000007411,2048,2.840499306518724,3,,
75,75,17,50,6802.229953619867,6803.000000007218,6919.500000007642,2048,2.840499306518724,17,,
76,76,12,1,7048.20951993528,7049.000000008113,7053.9000000081305,2048,2.6528497409326426,12,,
77,77,12,50,7109.615739702642,7110.000000008335,7204.600000008679,2048,2.6528497409326426,12,,
78,80,17,1,7251.116943921533,7252.000000008851,7352.900000009218,40960,56.80998613037448,23,,
79,78,15,80,7140.387915130694,7141.000000008447,7354.700000009225,40960,53.056994818652846,30,,
80,82,4,10,7369.446593055283,7370.0000000092805,7474.30000000966,5120,6.640726329442283,4,,
81,79,10,80,7168.707464710463,7169.000000008549,7507.800000009782,40960,62.24924012158055,18,,
82,81,18,50,7281.5986288434515,7282.00000000896,7603.60000001013,40960,56.80998613037448,18,,
83,83,4,1,7597.551346684162,7598.00000001011,7652.90000001031,40960,53.056994818652846,8,,
84,84,18,10,7648.534043133449,7649.0000000102955,7676.200000010394,5120,6.555697823303457,18,,
85,85,10,80,7673.29313479849,7674.000000010386,7823.50000001093,2048,2.840499306518724,10,,
86,86,11,10,8273.955278058338,8275.000000012573,8347.100000012835,40960,53.056994818652846,11,,
87,88,9,1,8354.724692105685,8355.000000012864,8358.700000012877,1024,1.4524822695035462,9,,
88,87,9,80,8345.19363878613,8346.000000012831,8505.700000013412,10240,13.875338753387535,18,,
89,90,1,50,8371.164907704806,8372.000000012926,8544.700000013554,2048,2.959537572254335,1,,
90,89,14,50,8359.550941866275,8360.000000012882,8597.300000013745,1024,1.6842105263157894,14,,
91,91,9,10,8469.902247421263,8471.000000013286,8615.600000013812,40960,53.056994818652846,9,,
92,94,4,1,8688.371485584825,8689.000000014079,8787.100000014436,40960,65.32695374800637,14,,
93,92,15,80,8626.962130574311,8628.000000013857,8925.100000014938,40960,53.056994818652846,29,,
94,93,14,80,8681.807951352675,8682.000000014054,8994.800000015191,1024,1.3264248704663213,28,,
95,95,5,80,8736.436582579665,8737.000000014254,9148.000000015749,1024,1.420249653259362,5,,
96,96,12,80,9291.664174641493,9292.000000016273,9466.200000016906,20480,26.528497409326423,12,,
97,97,5,70,9366.97817317654,9368.00000001655,9593.70000001737,2048,2.6391752577319587,5,,
98,98,2,50,9721.29475159163,9722.000000017837,9792.300000018093,5120,6.965986394557823,2,,
99,99,2,50,9918.46452403475,9919.000000018554,9985.300000018795,2048,2.8287292817679557,2,,
