,job_id,nb_tasks,task_execution_time,arriving_time,starting_time,finishing_time,dataset size,transfert time,nb replicas,optimal_replicas_number,nb_first_replicas_sended
0,1,11,50,10.453891263175398,10.599999999999978,109.39999999999806,2048,2.840499306518724,11,,
1,2,7,50,13.670131903925054,14.099999999999966,109.49999999999805,1024,1.6331738437001595,7,,
2,0,6,100,10.200602872748009,10.599999999999978,206.89999999999253,10240,13.875338753387535,6,,
3,3,3,70,16.195993760626187,16.599999999999966,243.49999999999045,1024,1.374496644295302,3,,
4,4,12,50,29.531920488707016,30.000000000000156,298.4999999999994,20480,26.528497409326423,12,,
5,19,8,10,128.1803463861198,128.59999999999698,299.69999999999965,10240,13.74496644295302,2,,
6,5,9,1,40.82365057669294,41.00000000000031,301.90000000000015,40960,59.190751445086704,8,,
7,10,3,1,72.25618594390913,72.50000000000016,359.4000000000132,40960,52.445582586427655,3,,
8,12,8,1,79.56428525937375,80.19999999999972,398.60000000002213,10240,81.26984126984127,7,,
9,7,13,1,64.0060556182724,64.50000000000061,431.5000000000296,20480,30.206489675516224,8,,
10,9,12,80,69.78901898431089,70.0000000000003,442.000000000032,2048,3.266347687400319,12,,
11,6,15,80,63.09653157220674,63.50000000000063,444.90000000003266,1024,1.641025641025641,15,,
12,14,12,10,92.27612196323628,92.59999999999901,540.9000000000544,5120,40.63492063492063,11,,
13,11,8,50,79.29534122257067,79.59999999999975,587.8000000000651,1024,1.5562310030395137,8,,
14,8,10,100,69.4865172122373,69.50000000000033,811.1000000001159,20480,26.391752577319586,12,,
15,16,9,100,102.63967869532853,103.09999999999842,839.7000000001224,40960,55.50135501355014,9,,
16,13,9,70,81.78120195101056,82.09999999999961,939.200000000145,40960,52.445582586427655,10,,
17,15,12,10,100.14941450566029,100.59999999999856,957.6000000001492,40960,56.80998613037448,6,,
18,18,6,80,128.11514670057713,128.59999999999698,958.2000000001493,40960,55.50135501355014,6,,
19,17,3,80,111.53776575834615,112.0999999999979,1104.0000000000914,40960,53.056994818652846,3,,
