,job,task,node,start_time,finishing_time,execution_time,id_dataset,transfert_time
0,3,-1,29,16.599999999999966,19.52154065620539,2.9215406562054227,3,2.9215406562054227
1,3,-1,27,16.599999999999966,19.92467532467529,3.324675324675326,3,3.324675324675326
2,3,-1,26,16.599999999999966,19.968421052631545,3.3684210526315788,3,3.3684210526315788
3,3,-1,36,17.59999999999998,20.245994832041323,2.6459948320413424,3,2.6459948320413424
4,3,-1,31,30.00000000000016,32.756393001346055,2.756393001345895,3,2.756393001345895
5,3,-1,34,30.000000000000156,32.820936639118614,2.8209366391184574,3,2.8209366391184574
6,3,-1,2,16.599999999999966,32.85396825396822,16.253968253968253,3,16.253968253968253
7,3,-1,32,30.00000000000016,32.88857545839226,2.8885754583921006,3,2.8885754583921006
8,3,-1,33,30.00000000000016,33.121951219512354,3.1219512195121943,3,3.1219512195121943
9,3,-1,30,30.000000000000156,33.22012578616368,3.2201257861635213,3,3.2201257861635213
10,3,-1,7,16.59999999999997,33.25040650406501,16.650406504065042,3,16.650406504065042
11,3,-1,35,30.000000000000156,33.26114649681544,3.261146496815286,3,3.261146496815286
12,0,-1,25,10.599999999999977,36.32864321608038,25.728643216080403,0,25.728643216080403
13,3,-1,5,16.599999999999966,36.48349514563103,19.883495145631066,3,19.883495145631066
14,3,-1,8,16.59999999999997,36.87722772277225,20.277227722772277,3,20.277227722772277
15,1,-1,36,10.599999999999977,37.05994832041341,26.459948320413435,1,26.459948320413435
16,4,-1,28,32.000000000000185,38.538952745849485,6.538952745849301,4,6.538952745849301
17,0,-1,29,10.599999999999977,39.815406562054186,29.21540656205421,0,29.21540656205421
18,4,-1,31,33.0000000000002,39.89098250336494,6.890982503364739,4,6.890982503364739
19,4,-1,34,33.0000000000002,40.05234159779634,7.0523415977961434,4,7.0523415977961434
20,4,-1,32,33.0000000000002,40.221438645980456,7.221438645980257,4,7.221438645980257
21,4,-1,33,34.00000000000021,41.8048780487807,7.804878048780488,4,7.804878048780488
22,4,-1,30,34.00000000000021,42.050314465409016,8.050314465408803,4,8.050314465408803
23,4,-1,35,34.00000000000021,42.15286624203843,8.152866242038215,4,8.152866242038215
24,1,-1,28,16.599999999999962,42.755810983397154,26.155810983397192,1,26.155810983397192
25,3,-1,4,16.599999999999966,43.547368421052596,26.94736842105263,3,26.94736842105263
26,4,-1,29,41.00000000000031,48.30385164051386,7.30385164051355,4,7.30385164051355
27,4,-1,27,41.00000000000031,49.31168831168863,8.311688311688314,4,8.311688311688314
28,3,-1,11,16.599999999999966,53.171428571428535,36.57142857142857,3,36.57142857142857
29,0,2,25,36.3300000000015,53.86075676089012,17.53075676088862,0,0.0
30,1,-1,25,41.00000000000031,66.72864321608071,25.7286432160804,1,25.7286432160804
31,3,-1,6,16.599999999999966,67.79999999999997,51.2,3,51.2
32,2,-1,36,15.199999999999967,68.11989664082684,52.91989664082687,2,52.91989664082687
33,2,-1,25,16.699999999999967,68.15728643216077,51.45728643216081,2,51.45728643216081
34,3,-1,9,16.599999999999966,69.11282051282048,52.51282051282051,3,52.51282051282051
35,2,-1,31,14.099999999999966,69.22786002691787,55.1278600269179,2,55.1278600269179
36,6,-1,31,63.600000000000634,70.49098250336537,6.890982503364739,6,6.890982503364739
37,2,-1,34,14.099999999999966,70.51873278236911,56.41873278236915,2,56.41873278236915
38,6,-1,32,63.600000000000634,70.82143864598089,7.221438645980257,6,7.221438645980257
39,6,-1,36,64.50000000000061,71.11498708010397,6.6149870801033614,6,6.6149870801033614
40,6,-1,33,63.50000000000063,71.30487804878112,7.804878048780488,6,7.804878048780488
41,0,0,25,53.86075676089012,71.39151352177873,17.530756760888615,0,0.0
42,6,-1,30,63.600000000000634,71.65031446540944,8.050314465408803,6,8.050314465408803
43,6,-1,35,63.50000000000064,71.65286624203885,8.152866242038215,6,8.152866242038215
44,6,-1,29,64.50000000000061,71.80385164051417,7.303851640513557,6,7.303851640513557
45,2,-1,32,14.099999999999959,71.87150916784199,57.771509167842034,2,57.771509167842034
46,7,-1,27,64.50000000000061,72.81168831168893,8.311688311688314,7,8.311688311688314
47,7,-1,26,64.50000000000061,72.92105263157956,8.421052631578945,7,8.421052631578945
48,1,3,25,71.39151352177873,73.14458919786759,1.753075676088855,1,0.0
49,0,-1,26,41.000000000000306,74.6842105263161,33.68421052631579,0,33.68421052631579
50,1,4,25,73.14458919786759,74.89766487395644,1.753075676088855,1,0.0
51,9,-1,25,70.10000000000029,76.53216080402039,6.4321608040201,9,6.4321608040201
52,2,-1,33,14.099999999999966,76.53902439024387,62.4390243902439,2,62.4390243902439
53,7,-1,34,69.50000000000033,76.55234159779647,7.0523415977961434,7,7.0523415977961434
54,9,-1,36,70.10000000000029,76.71498708010365,6.6149870801033614,9,6.6149870801033614
55,7,-1,32,69.60000000000032,76.82143864598058,7.221438645980257,7,7.221438645980257
56,7,-1,33,69.6000000000003,77.4048780487808,7.804878048780495,7,7.804878048780495
57,9,-1,27,70.0000000000003,78.31168831168861,8.311688311688314,9,8.311688311688314
