,job_id,nb_tasks,task_execution_time,arriving_time,starting_time,finishing_time,dataset size,transfert time,nb replicas,optimal_replicas_number,nb_first_replicas_sended
0,4,8,10,29.531920488707016,30.000000000000156,90.89999999999911,10240,16.331738437001594,13,,
1,0,12,50,10.200602872748009,11.099999999999977,116.79999999999764,2048,2.840499306518724,36,,
2,47,15,1,396.42769947180125,397.00000000002177,466.90000000003766,2048,21.78723404255319,3,,
3,37,8,1,341.5635051712553,545.4000000000555,557.5000000000582,2048,2.6222791293213827,1,,
4,38,19,1,361.34730452468943,582.800000000064,611.0000000000704,1024,1.6842105263157894,1,,
5,33,12,10,301.4546589907771,520.3000000000497,710.1000000000929,20480,26.562905317769133,1,,
6,27,4,50,200.0061471091684,468.10000000003794,735.3000000000986,10240,13.74496644295302,1,,
7,30,17,1,244.52547858911254,245.09999999999036,805.7000000001146,40960,67.36842105263158,115,,
8,43,14,10,388.62451133849356,590.2000000000656,815.900000000117,20480,29.04964539007092,1,,
9,32,20,10,265.2925071338769,518.9000000000494,891.4000000001341,2048,2.6391752577319587,1,,
10,36,4,50,331.92654311998683,570.3000000000611,908.0000000001379,5120,7.781155015197569,1,,
11,25,4,100,198.01563374581252,199.09999999999297,911.1000000001386,20480,29.595375722543352,2,,
12,19,3,1,128.1803463861198,194.09999999999326,915.8000000001397,1024,35.310344827586206,11,,
13,28,6,70,218.8116845254998,315.0000000000031,931.3000000001432,1024,1.4143646408839778,2,,
14,39,16,1,369.9594639381779,440.6000000000317,952.400000000148,20480,31.03030303030303,10,,
15,40,5,10,382.1527596606562,468.60000000003805,972.8000000001526,40960,55.50135501355014,5,,
16,48,8,1,406.52504822714604,468.8000000000381,1022.2000000001639,5120,6.956521739130435,1,,
17,24,18,1,193.9119444470017,194.09999999999326,1096.2000000000985,40960,55.50135501355014,301,,
18,49,1,80,411.06370852634717,524.1000000000506,1135.300000000063,20480,27.45308310991957,1,,
19,12,13,100,79.56428525937375,80.09999999999972,1177.3000000000247,10240,16.41025641025641,83,,
20,9,9,1,69.78901898431089,70.0000000000003,1214.7999999999906,2048,51.2,54,,
21,3,6,80,16.195993760626187,17.099999999999973,1214.8999999999905,40960,55.95628415300546,109,,
22,21,14,80,156.54790441676016,157.09999999999536,1230.799999999976,1024,17.066666666666666,42,,
23,13,5,50,81.78120195101056,82.09999999999961,1233.7999999999734,2048,70.62068965517241,15,,
24,11,7,100,79.29534122257067,80.09999999999972,1272.2999999999383,10240,134.73684210526315,62,,
25,18,5,80,128.11514670057713,129.09999999999695,1286.6999999999252,10240,83.2520325203252,18,,
26,2,3,80,13.670131903925054,14.099999999999966,1293.499999999919,40960,55.95628415300546,63,,
27,35,11,70,314.2419332741318,333.0000000000072,1293.9999999999186,1024,13.473684210526315,16,,
28,29,9,80,228.06817919505994,229.09999999999127,1309.4999999999045,2048,2.840499306518724,15,,
29,34,17,1,306.21140581926693,307.0000000000013,1316.2999999998983,20480,33.68421052631579,72,,
30,23,15,80,162.39671796261865,163.09999999999502,1324.1999999998911,5120,67.36842105263158,42,,
31,15,18,50,100.14941450566029,101.09999999999853,1337.0999999998794,40960,65.64102564102564,48,,
32,10,19,100,72.25618594390913,73.00000000000013,1344.6999999998725,5120,64.0,119,,
33,44,7,100,389.4560665630835,390.0000000000202,1370.3999999998491,5120,55.65217391304348,8,,
34,31,10,100,257.6088828935752,258.0999999999902,1418.799999999805,20480,33.68421052631579,17,,
35,46,12,70,393.1707636721183,557.0000000000581,1437.599999999788,20480,31.31498470948012,9,,
36,8,2,50,69.4865172122373,80.09999999999972,1468.7999999997596,10240,81.26984126984127,12,,
37,7,11,1,64.0060556182724,65.00000000000058,1470.699999999758,2048,16.253968253968253,196,,
38,1,9,100,10.453891263175398,11.099999999999977,1541.4999999996935,40960,55.95628415300546,207,,
39,5,13,50,40.82365057669294,41.00000000000031,1551.0999999996848,40960,67.36842105263158,124,,
40,17,13,50,111.53776575834615,145.09999999999604,1558.0999999996784,2048,16.253968253968253,39,,
41,41,16,80,382.6218350632251,383.0000000000186,1571.5999999996661,2048,16.650406504065042,30,,
42,42,9,80,385.20822476669673,386.00000000001927,1576.9999999996612,20480,195.04761904761904,15,,
43,6,18,10,63.09653157220674,64.00000000000064,1596.2999999996437,40960,62.62996941896024,181,,
44,45,13,100,392.1060253270035,476.10000000003976,1645.299999999599,40960,52.78350515463917,8,,
45,26,9,100,198.9889602592121,199.09999999999297,1762.2999999994927,5120,50.693069306930695,25,,
46,20,5,100,144.57000500702532,145.09999999999604,1787.8999999994694,2048,3.0206489675516224,33,,
47,16,19,70,102.63967869532853,103.09999999999842,1797.3999999994608,20480,27.75067750677507,82,,
48,14,8,100,92.27612196323628,103.09999999999842,1891.4999999993752,20480,211.1340206185567,39,,
49,22,13,70,160.70685528174596,161.09999999999513,1894.4999999993724,20480,33.68421052631579,54,,
