,job_id,node_id,nb_tasks,transfert_time,time_of_use,data_size
0,0,50,1,2.959537572254335,51.07122083122078,2048
1,0,51,1,3.0206489675516224,95.74160411486487,2048
2,1,52,0,54.97986577181208,0.0,40960
3,1,53,0,56.574585635359114,0.0,40960
4,1,55,0,56.80998613037448,0.0,40960
5,0,56,1,2.786394557823129,59.08198274357702,2048
6,0,57,0,3.1314984709480123,0.0,2048
7,0,58,1,2.6391752577319587,91.5395858149693,2048
8,0,59,0,2.656290531776913,0.0,2048
9,0,60,1,2.797814207650273,74.09550461529773,2048
10,0,61,1,3.324675324675325,63.63480875163043,2048
11,0,62,1,3.1124620060790273,82.35697951514783,2048
12,0,63,0,2.6222791293213827,0.0,2048
13,0,64,1,3.3684210526315788,62.59179810961349,2048
14,0,65,0,3.103030303030303,0.0,2048
15,1,66,0,55.50135501355014,0.0,40960
16,1,68,0,56.80998613037448,0.0,40960
17,1,71,0,53.056994818652846,0.0,40960
18,0,52,1,2.748993288590604,63.24793758459782,2048
19,2,58,0,52.78350515463917,0.0,40960
20,2,63,0,52.445582586427655,0.0,40960
21,0,66,0,2.7750677506775068,0.0,2048
22,1,70,0,58.09929078014184,0.0,40960
23,2,71,0,53.056994818652846,0.0,40960
24,0,53,1,2.8287292817679557,54.71093986373333,2048
25,0,55,1,2.840499306518724,57.06153054748695,2048
26,3,57,1,62.62996941896024,117.23613873767805,40960
27,2,59,1,53.125810635538265,107.43103363447875,40960
28,3,65,0,62.06060606060606,0.0,40960
29,0,68,1,2.840499306518724,63.364848331764854,2048
30,3,69,1,65.64102564102564,96.75607246384524,40960
31,3,73,0,65.32695374800637,0.0,40960
32,1,58,0,52.78350515463917,0.0,40960
33,1,56,1,55.72789115646258,118.16396548715404,40960
34,1,60,1,55.95628415300546,148.19100923059545,40960
35,3,50,0,59.190751445086704,0.0,40960
36,3,51,0,60.41297935103245,0.0,40960
37,4,54,0,13.91304347826087,0.0,10240
38,1,59,0,53.125810635538265,0.0,40960
39,4,61,0,16.623376623376622,0.0,10240
40,3,62,0,62.24924012158055,0.0,40960
41,4,64,0,16.842105263157894,0.0,10240
42,2,66,0,55.50135501355014,0.0,40960
43,4,67,0,13.726541554959786,0.0,10240
44,4,72,1,16.650406504065042,17.10797726424483,10240
45,3,52,0,54.97986577181208,0.0,40960
46,3,53,0,56.574585635359114,0.0,40960
47,5,54,0,55.65217391304348,0.0,40960
48,3,55,0,56.80998613037448,0.0,40960
49,4,56,1,13.931972789115646,11.816396548715405,10240
50,4,57,1,15.65749235474006,14.654517342209756,10240
51,3,58,1,52.78350515463917,146.46333730395088,40960
52,4,59,1,13.281452658884566,13.428879204309844,10240
53,2,60,1,55.95628415300546,118.55280738447635,40960
54,2,61,0,66.49350649350649,0.0,40960
55,1,62,0,62.24924012158055,0.0,40960
56,4,63,1,13.111395646606914,10.079099228836029,10240
57,1,64,0,67.36842105263158,0.0,40960
58,1,65,0,62.06060606060606,0.0,40960
59,4,66,1,13.875338753387535,15.339559490655398,10240
60,5,67,0,54.90616621983914,0.0,40960
61,1,69,0,65.64102564102564,0.0,40960
62,2,70,0,58.09929078014184,0.0,40960
63,4,71,1,13.264248704663212,18.019834344058356,10240
64,4,73,1,16.331738437001594,13.732328659344596,10240
65,1,63,0,52.445582586427655,0.0,40960
66,5,56,0,55.72789115646258,0.0,40960
67,5,57,0,62.62996941896024,0.0,40960
68,5,73,1,65.32695374800637,68.66164329672297,40960
69,5,72,2,66.60162601626017,342.1595452848966,40960
70,2,50,0,59.190751445086704,0.0,40960
71,2,51,0,60.41297935103245,0.0,40960
72,2,53,0,56.574585635359114,0.0,40960
73,1,57,0,62.62996941896024,0.0,40960
74,3,59,0,53.125810635538265,0.0,40960
75,3,60,2,55.95628415300546,474.2112295379054,40960
76,5,61,0,66.49350649350649,0.0,40960
77,5,62,1,62.24924012158055,82.35697951514783,40960
78,3,66,0,55.50135501355014,0.0,40960
79,3,68,0,56.80998613037448,0.0,40960
80,6,73,0,65.32695374800637,0.0,40960
81,6,74,0,57.36694677871149,0.0,40960
82,6,75,0,57.04735376044568,0.0,40960
83,6,80,0,62.62996941896024,0.0,40960
84,6,86,0,66.71009771986971,0.0,40960
