,job_id,nb_tasks,task_execution_time,arriving_time,starting_time,finishing_time,dataset size,transfert time,nb replicas,optimal_replicas_number,nb_first_replicas_sended
0,0,12,70,102.0060287274801,102.09999999999847,265.999999999992,20480,56.73130193905817,33,,
1,1,9,10,104.53891263175399,104.59999999999833,411.40000000002505,71680,91.7797695262484,8,,
2,3,8,50,161.9599376062619,161.99999999999508,416.6000000000262,51200,77.57575757575758,7,,
3,2,6,100,136.70131903925054,136.79999999999652,579.2000000000631,102400,163.31738437001596,18,,
4,4,13,70,295.3192048870702,295.39999999999867,814.6000000001167,102400,155.15151515151516,21,,
5,6,11,10,630.9653157220675,631.0000000000749,847.9000000001242,20480,26.222791293213827,19,,
6,7,2,70,640.0605561827242,640.100000000077,1033.2000000001558,51200,65.55697823303457,5,,
7,8,9,10,694.8651721223733,694.9000000000894,1100.6000000000945,20480,26.222791293213827,9,,
8,17,3,10,1115.3776575834615,1160.7000000000398,1217.1999999999884,10240,14.341736694677872,1,,
9,5,18,50,408.2365057669295,408.30000000002434,1369.2999999998501,102400,131.11395646606914,22,,
10,9,19,70,697.8901898431092,697.9000000000901,1440.3999999997855,20480,26.222791293213827,38,,
11,15,13,70,1001.494145056603,1001.5000000001592,1490.4999999997399,20480,56.73130193905817,23,,
12,16,5,100,1026.3967869532853,1072.50000000012,1511.3999999997209,51200,82.05128205128206,7,,
13,10,16,80,722.5618594390916,722.6000000000957,1622.39999999962,102400,164.10256410256412,42,,
14,13,18,100,817.8120195101056,854.9000000001258,1657.0999999995884,40960,62.06060606060606,43,,
15,11,15,50,792.9534122257069,793.0000000001118,1667.8999999995785,40960,145.76512455516016,30,,
16,14,19,80,922.7612196323629,922.8000000001413,1784.8999999994721,71680,99.41747572815534,47,,
17,12,5,50,795.6428525937376,795.7000000001124,1815.899999999444,102400,131.11395646606914,16,,
18,19,14,100,1281.803463861198,1281.8999999999296,1828.5999999994324,10240,28.365650969529085,18,,
19,20,13,80,1445.7000500702532,1445.7999999997805,1880.799999999385,71680,97.12737127371274,25,,
20,23,4,100,1623.9671796261866,1623.9999999996185,1919.5999999993496,40960,52.445582586427655,4,,
21,22,18,10,1607.0685528174597,1607.0999999996338,1968.0999999993055,102400,139.31972789115648,10,,
22,18,5,50,1281.1514670057713,1304.9999999999086,1985.6999999992895,102400,142.0249653259362,11,,
23,21,15,100,1565.4790441676016,1565.4999999996717,1998.299999999278,40960,57.36694677871149,23,,
24,24,11,10,1939.119444470017,1939.1999999993318,2138.3999999991506,40960,55.50135501355014,24,,
25,27,6,100,2000.061471091684,2000.0999999992764,2187.1999999991062,10240,28.365650969529085,6,,
26,25,14,50,1980.1563374581253,1980.1999999992945,2233.799999999064,51200,71.0124826629681,28,,
27,26,1,70,1989.889602592121,1992.9999999992829,2242.399999999056,71680,97.52380952380952,2,,
28,29,7,50,2280.6817919505993,2280.699999999021,2453.7999999988638,40960,56.80998613037448,7,,
29,28,10,100,2188.1168452549978,2188.1999999991053,2556.89999999877,71680,91.7797695262484,18,,
30,32,16,10,2652.9250713387687,2652.9999999986826,2697.8999999986418,10240,15.515151515151516,13,,
31,30,6,100,2445.2547858911253,2445.2999999988715,2740.0999999986034,71680,91.7797695262484,6,,
32,31,1,100,2576.0888289357517,2576.0999999987525,2753.3999999985913,40960,62.06060606060606,1,,
33,33,12,70,3014.546589907771,3014.5999999983537,3203.7999999981816,20480,26.222791293213827,14,,
34,35,3,10,3142.4193327413177,3142.4999999982374,3322.7999999980734,102400,139.31972789115648,1,,
35,34,2,50,3062.1140581926693,3062.1999999983104,3361.1999999980385,71680,97.12737127371274,4,,
36,36,16,10,3319.265431199868,3319.2999999980766,3564.5999999978535,71680,91.7797695262484,3,,
37,37,5,50,3415.635051712553,3415.699999997989,3767.7999999976687,102400,131.11395646606914,4,,
38,38,16,100,3613.4730452468943,3613.499999997809,3826.2999999976155,20480,28.40499306518724,16,,
39,44,8,10,3894.5606656308346,3971.3999999974835,4134.59999999751,40960,55.72789115646258,2,,
40,43,15,10,3886.2451133849354,3989.399999997467,4194.299999997727,20480,54.46808510638298,6,,
41,48,2,50,4065.2504822714604,4126.699999997481,4243.299999997906,10240,31.50769230769231,2,,
42,45,1,100,3921.060253270035,3921.0999999975293,4247.19999999792,71680,91.7797695262484,5,,
43,40,14,50,3821.527596606562,3821.5999999976198,4255.699999997951,71680,92.84974093264249,37,,
44,49,2,70,4110.637085263472,4110.699999997423,4288.59999999807,10240,29.941520467836256,2,,
45,39,9,100,3699.594639381779,3699.5999999977307,4299.59999999811,71680,114.87179487179488,24,,
46,41,7,70,3826.218350632251,3826.2999999976155,4307.69999999814,51200,71.3091922005571,24,,
47,46,8,100,3931.707636721183,3936.899999997515,4307.79999999814,20480,32.66347687400319,15,,
48,47,1,10,3964.2769947180122,4052.4999999974098,4318.199999998178,102400,139.31972789115648,2,,
49,42,12,80,3852.0822476669673,3852.099999997592,4332.799999998231,71680,97.92349726775956,35,,
