,job_id,nb_tasks,task_execution_time,arriving_time,starting_time,finishing_time,dataset size,transfert time,nb replicas,optimal_replicas_number,nb_first_replicas_sended
0,0,12,50,10.200602872748009,10.599999999999978,109.39999999999806,2048,3.1124620060790273,12,,
1,4,8,10,29.531920488707016,30.000000000000156,179.69999999999408,10240,81.26984126984127,8,,
2,9,9,1,69.78901898431089,70.0000000000003,184.29999999999382,2048,3.1314984709480123,8,,
3,2,3,80,13.670131903925054,14.099999999999966,189.29999999999353,40960,65.32695374800637,3,,
4,8,2,50,69.4865172122373,69.50000000000033,304.3000000000007,10240,13.74496644295302,2,,
5,19,3,1,128.1803463861198,128.59999999999698,455.7000000000351,1024,1.5515151515151515,3,,
6,1,9,100,10.453891263175398,10.599999999999978,456.5000000000353,40960,55.95628415300546,13,,
7,3,6,80,16.195993760626187,16.599999999999966,478.20000000004023,40960,53.056994818652846,6,,
8,7,11,1,64.0060556182724,64.50000000000061,498.50000000004485,2048,70.62068965517241,11,,
9,5,13,50,40.82365057669294,41.00000000000031,525.900000000051,40960,52.78350515463917,13,,
10,37,8,1,341.5635051712553,342.1000000000093,571.6000000000614,2048,16.253968253968253,11,,
11,30,17,1,244.52547858911254,246.1999999999903,592.7000000000662,40960,59.190751445086704,18,,
12,10,19,100,72.25618594390913,72.50000000000016,709.0000000000927,5120,8.325203252032521,21,,
13,11,7,100,79.29534122257067,79.59999999999975,725.8000000000965,10240,13.875338753387535,8,,
14,13,5,50,81.78120195101056,82.09999999999961,800.5000000001135,2048,2.8287292817679557,5,,
15,6,18,10,63.09653157220674,63.50000000000063,817.9000000001174,40960,59.190751445086704,18,,
16,12,13,100,79.56428525937375,80.09999999999972,838.6000000001221,10240,13.989071038251366,15,,
17,17,13,50,111.53776575834615,112.0999999999979,913.7000000001392,2048,3.0206489675516224,13,,
18,16,19,70,102.63967869532853,103.09999999999842,986.5000000001558,20480,32.66347687400319,20,,
19,14,8,100,92.27612196323628,92.59999999999901,1018.8000000001631,20480,28.287292817679557,9,,
20,18,5,80,128.11514670057713,128.59999999999698,1109.3000000000866,10240,14.52482269503546,5,,
21,20,5,100,144.57000500702532,145.09999999999604,1166.7000000000344,2048,2.840499306518724,5,,
22,15,18,50,100.14941450566029,100.59999999999856,1199.000000000005,40960,62.24924012158055,19,,
23,22,13,70,160.70685528174596,161.09999999999513,1339.2999999998774,20480,29.04964539007092,13,,
24,21,14,80,156.54790441676016,157.09999999999536,1343.099999999874,1024,1.5515151515151515,14,,
25,27,4,50,200.0061471091684,200.5999999999929,1369.5999999998498,10240,14.20249653259362,4,,
26,23,15,80,162.39671796261865,162.59999999999505,1487.2999999997428,5120,8.165869218500797,15,,
27,26,9,100,198.9889602592121,199.09999999999297,1492.6999999997379,5120,6.937669376693767,9,,
28,34,17,1,306.21140581926693,306.5000000000012,1521.199999999712,20480,162.53968253968253,14,,
29,28,6,70,218.8116845254998,219.09999999999184,1545.4999999996899,1024,1.5657492354740061,6,,
30,32,20,10,265.2925071338769,265.5999999999919,1583.799999999655,2048,2.8287292817679557,21,,
31,29,9,80,228.06817919505994,228.5999999999913,1615.4999999996262,2048,2.840499306518724,9,,
32,40,5,10,382.1527596606562,382.5000000000185,1647.699999999597,40960,54.97986577181208,5,,
33,25,4,100,198.01563374581252,198.599999999993,1667.499999999579,20480,26.528497409326423,4,,
34,43,14,10,388.62451133849356,389.00000000001995,1698.3999999995508,20480,28.40499306518724,12,,
35,33,12,10,301.4546589907771,301.50000000000006,1698.6999999995505,20480,162.53968253968253,13,,
36,24,18,1,193.9119444470017,194.09999999999326,1700.5999999995488,40960,59.190751445086704,19,,
37,31,10,100,257.6088828935752,258.0999999999902,1847.699999999415,20480,26.528497409326423,10,,
38,35,11,70,314.2419332741318,314.500000000003,1876.199999999389,1024,1.420249653259362,11,,
39,38,19,1,361.34730452468943,361.5000000000137,1930.9999999993393,1024,8.126984126984127,15,,
40,36,4,50,331.92654311998683,332.000000000007,1937.799999999333,5120,6.632124352331606,4,,
41,39,16,1,369.9594639381779,370.00000000001563,1939.5999999993314,20480,166.5040650406504,8,,
42,48,8,1,406.52504822714604,407.00000000002404,2040.09999999924,5120,7.551622418879056,2,,
43,41,16,80,382.6218350632251,383.0000000000186,2083.7999999992003,2048,20.277227722772277,17,,
44,49,1,80,411.06370852634717,411.50000000002507,2108.199999999178,20480,26.562905317769133,1,,
45,44,7,100,389.4560665630835,389.50000000002007,2152.299999999138,5120,6.937669376693767,7,,
46,42,9,80,385.20822476669673,385.50000000001916,2227.899999999069,20480,26.528497409326423,9,,
47,47,15,1,396.42769947180125,396.50000000002166,2261.299999999039,2048,20.277227722772277,6,,
48,45,13,100,392.1060253270035,392.50000000002075,2408.0999999989053,40960,66.49350649350649,15,,
49,46,12,70,393.1707636721183,393.500000000021,2534.1999999987906,20480,26.528497409326423,12,,
