,job_id,nb_tasks,task_execution_time,arriving_time,starting_time,finishing_time,dataset size,transfert time,nb replicas,optimal_replicas_number,nb_first_replicas_sended
0,1,20,1,104.53891263175399,105.0999999999983,156.09999999999542,20480,26.459948320413435,2,,
1,0,7,10,102.0060287274801,102.59999999999845,216.199999999992,20480,25.728643216080403,5,,
2,2,7,100,136.70131903925054,137.0999999999965,377.10000000001725,40960,58.43081312410842,8,,
3,3,18,70,161.9599376062619,162.09999999999508,382.5000000000185,2048,26.94736842105263,14,,
4,5,1,10,408.2365057669295,408.5000000000244,481.2000000000409,40960,52.311621966794384,1,,
5,4,15,80,295.3192048870702,295.5999999999987,555.2000000000577,5120,7.303851640513552,13,,
6,7,5,10,640.0605561827242,640.5000000000771,691.6000000000887,5120,7.804878048780488,2,,
7,8,4,1,694.8651721223733,695.0000000000895,732.2000000000979,10240,12.864321608040202,2,,
8,6,14,50,630.9653157220675,631.0000000000749,768.4000000001062,5120,7.804878048780488,14,,
9,9,4,50,697.8901898431092,698.0000000000902,835.6000000001214,5120,7.804878048780488,4,,
