,job_id,nb_tasks,task_execution_time,arriving_time,starting_time,finishing_time,dataset size,transfert time,nb replicas,optimal_replicas_number,nb_first_replicas_sended
0,4,8,10,29.531920488707016,30.000000000000156,90.89999999999911,10240,16.331738437001594,13,,
1,0,12,50,10.200602872748009,11.099999999999977,116.79999999999764,2048,2.840499306518724,36,,
2,47,15,1,396.42769947180125,397.00000000002177,466.90000000003766,2048,21.78723404255319,3,,
3,37,8,1,341.5635051712553,545.4000000000555,557.5000000000582,2048,2.6222791293213827,1,,
4,38,19,1,361.34730452468943,582.800000000064,611.0000000000704,1024,1.6842105263157894,1,,
5,30,17,1,244.52547858911254,245.09999999999036,636.1000000000761,40960,67.36842105263158,111,,
6,48,8,1,406.52504822714604,468.8000000000381,648.5000000000789,5120,6.956521739130435,1,,
7,33,12,10,301.4546589907771,520.3000000000497,710.1000000000929,20480,26.562905317769133,1,,
8,27,4,50,200.0061471091684,468.10000000003794,735.3000000000986,10240,13.74496644295302,1,,
9,43,14,10,388.62451133849356,590.2000000000656,815.900000000117,20480,29.04964539007092,1,,
10,28,6,70,218.8116845254998,219.09999999999184,854.4000000001257,1024,1.4143646408839778,2,,
11,32,20,10,265.2925071338769,518.9000000000494,891.4000000001341,2048,2.6391752577319587,1,,
12,36,4,50,331.92654311998683,570.3000000000611,908.0000000001379,5120,7.781155015197569,1,,
13,25,4,100,198.01563374581252,201.09999999999286,911.1000000001386,20480,29.595375722543352,3,,
14,34,17,1,306.21140581926693,307.0000000000013,990.8000000001567,20480,33.68421052631579,69,,
15,39,16,1,369.9594639381779,440.6000000000317,993.0000000001572,20480,31.03030303030303,10,,
16,40,5,10,382.1527596606562,468.60000000003805,1013.4000000001619,40960,55.50135501355014,5,,
17,29,9,80,228.06817919505994,229.09999999999127,1021.2000000001636,2048,2.840499306518724,5,,
18,19,3,1,128.1803463861198,245.09999999999036,1067.100000000125,1024,35.310344827586206,8,,
19,24,18,1,193.9119444470017,199.09999999999297,1096.2000000000985,40960,55.50135501355014,265,,
20,13,5,50,81.78120195101056,82.09999999999961,1146.200000000053,2048,136.53333333333333,15,,
21,49,1,80,411.06370852634717,524.1000000000506,1175.900000000026,20480,27.45308310991957,1,,
22,12,13,100,79.56428525937375,80.09999999999972,1179.200000000023,10240,120.47058823529412,96,,
23,26,9,100,198.9889602592121,201.09999999999286,1211.2999999999938,5120,64.0,30,,
24,11,7,100,79.29534122257067,80.09999999999972,1216.9999999999886,10240,134.73684210526315,59,,
25,20,5,100,144.57000500702532,145.09999999999604,1263.799999999946,2048,51.2,16,,
26,8,2,50,69.4865172122373,80.09999999999972,1280.9999999999304,10240,83.2520325203252,11,,
27,9,9,1,69.78901898431089,70.0000000000003,1282.499999999929,2048,16.650406504065042,65,,
28,3,6,80,16.195993760626187,17.099999999999973,1300.3999999999128,40960,54.97986577181208,106,,
29,2,3,80,13.670131903925054,14.099999999999966,1336.6999999998798,40960,67.36842105263158,63,,
30,22,13,70,160.70685528174596,161.09999999999513,1343.4999999998736,20480,31.31498470948012,50,,
31,45,13,100,392.1060253270035,394.0000000000211,1372.3999999998473,40960,58.09929078014184,11,,
32,10,19,100,72.25618594390913,73.00000000000013,1374.0999999998457,5120,60.23529411764706,125,,
33,35,11,70,314.2419332741318,315.0000000000031,1376.8999999998432,1024,35.310344827586206,24,,
34,14,8,100,92.27612196323628,93.09999999999899,1385.899999999835,20480,27.75067750677507,44,,
35,41,16,80,382.6218350632251,383.0000000000186,1391.8999999998296,2048,70.62068965517241,22,,
36,15,18,50,100.14941450566029,101.09999999999853,1397.3999999998246,40960,53.125810635538265,43,,
37,16,19,70,102.63967869532853,103.09999999999842,1452.0999999997748,20480,211.1340206185567,85,,
38,44,7,100,389.4560665630835,394.0000000000211,1461.899999999766,5120,7.82874617737003,9,,
39,18,5,80,128.11514670057713,129.09999999999695,1530.0999999997039,10240,106.66666666666667,21,,
40,5,13,50,40.82365057669294,41.00000000000031,1534.5999999996998,40960,66.60162601626017,134,,
41,21,14,80,156.54790441676016,157.09999999999536,1564.4999999996726,1024,8.126984126984127,24,,
42,1,9,100,10.453891263175398,11.099999999999977,1569.499999999668,40960,55.72789115646258,212,,
43,6,18,10,63.09653157220674,64.00000000000064,1582.0999999996566,40960,62.62996941896024,152,,
44,7,11,1,64.0060556182724,65.00000000000058,1583.9999999996548,2048,16.253968253968253,207,,
45,17,13,50,111.53776575834615,157.09999999999536,1671.3999999995754,2048,16.650406504065042,40,,
46,46,12,70,393.1707636721183,397.00000000002177,1689.6999999995587,20480,222.6086956521739,14,,
47,31,10,100,257.6088828935752,258.0999999999902,1722.0999999995292,20480,26.222791293213827,27,,
48,23,15,80,162.39671796261865,163.09999999999502,1736.2999999995163,5120,85.33333333333333,52,,
49,42,9,80,385.20822476669673,386.00000000001927,2232.299999999065,20480,195.04761904761904,17,,
