,job_id,nb_tasks,task_execution_time,arriving_time,starting_time,finishing_time,dataset size,transfert time,nb replicas,optimal_replicas_number,nb_first_replicas_sended
0,1,9,50,10.453891263175398,10.599999999999978,130.59999999999687,20480,26.459948320413435,9,,
1,2,11,10,13.670131903925054,14.099999999999966,132.99999999999673,10240,15.609756097560975,11,,
2,0,6,80,10.200602872748009,10.599999999999978,276.39999999999435,40960,52.91989664082687,6,,
3,5,2,80,40.82365057669294,41.00000000000031,348.2000000000107,71680,112.70440251572327,2,,
4,6,4,80,63.09653157220674,63.50000000000063,459.80000000003605,10240,81.26984126984127,4,,
5,3,13,10,16.195993760626187,16.599999999999966,483.4000000000414,40960,397.66990291262135,13,,
6,9,7,10,69.78901898431089,70.0000000000003,560.0000000000588,10240,353.1034482758621,7,,
7,4,12,100,29.531920488707016,30.000000000000156,757.9000000001038,40960,66.49350649350649,13,,
8,10,8,70,72.25618594390913,72.50000000000016,841.1000000001227,10240,353.1034482758621,8,,
9,8,20,70,69.4865172122373,69.50000000000033,964.0000000001506,71680,117.89473684210526,18,,
10,11,8,10,79.29534122257067,82.09999999999961,996.9000000001581,51200,497.0873786407767,5,,
11,15,9,10,100.14941450566029,100.59999999999856,1021.7000000001638,71680,117.89473684210526,2,,
12,12,9,80,79.56428525937375,80.09999999999972,1053.2000000001376,102400,128.643216080402,9,,
13,7,18,70,64.0060556182724,64.50000000000061,1084.5000000001091,102400,166.23376623376623,18,,
14,16,6,100,102.63967869532853,112.0999999999979,1125.9000000000715,102400,156.09756097560975,4,,
15,19,18,50,128.1803463861198,128.59999999999698,1191.6000000000117,102400,137.81965006729476,5,,
16,14,12,50,92.27612196323628,92.59999999999901,1428.799999999796,102400,146.07703281027105,6,,
17,17,8,50,111.53776575834615,112.0999999999979,1579.399999999659,51200,64.321608040201,3,,
18,13,12,50,81.78120195101056,82.09999999999961,1594.6999999996451,40960,64.40251572327044,6,,
19,18,13,70,128.11514670057713,128.59999999999698,1806.8999999994521,102400,137.81965006729476,3,,
