,job_id,nb_tasks,task_execution_time,arriving_time,starting_time,finishing_time,dataset size,transfert time,nb replicas,optimal_replicas_number,nb_first_replicas_sended
0,1,11,50,104.53891263175399,105.0999999999983,219.7999999999918,2048,3.261146496815287,11,,
1,0,6,100,102.0060287274801,102.59999999999845,299.29999999999956,10240,13.229974160206718,6,,
2,3,3,70,161.9599376062619,162.09999999999508,313.2000000000027,1024,1.610062893081761,3,,
3,2,7,50,136.70131903925054,137.0999999999965,390.40000000002027,1024,1.322997416020672,7,,
4,5,9,1,408.2365057669295,408.5000000000244,472.20000000003887,40960,52.91989664082687,1,,
5,4,12,50,295.3192048870702,295.5999999999987,481.40000000004096,20480,33.68421052631579,12,,
6,7,13,1,640.0605561827242,640.5000000000771,693.9000000000892,20480,26.155810983397192,1,,
7,6,15,80,630.9653157220675,631.0000000000749,792.1000000001115,1024,1.322997416020672,15,,
8,10,3,1,722.5618594390916,723.0000000000958,847.6000000001242,40960,52.91989664082687,3,,
9,12,8,1,795.6428525937376,796.0000000001124,927.6000000001424,10240,12.864321608040202,3,,
10,8,10,100,694.8651721223733,695.0000000000895,960.4000000001498,20480,26.459948320413435,10,,
11,11,8,50,792.9534122257069,793.0000000001118,1051.5000000001392,1024,1.6305732484076434,8,,
12,9,12,80,697.8901898431092,698.0000000000902,1080.0000000001132,2048,2.921540656205421,12,,
13,13,9,70,817.8120195101056,818.0000000001174,1200.4000000000037,40960,51.45728643216081,10,,
14,14,12,10,922.7612196323629,923.0000000001413,1217.699999999988,5120,7.303851640513552,5,,
15,15,12,10,1001.494145056603,1001.5000000001592,1221.7999999999843,40960,52.91989664082687,4,,
16,16,9,100,1026.3967869532853,1026.500000000162,1361.1999999998575,40960,55.1278600269179,9,,
17,17,3,80,1115.3776575834615,1115.500000000081,1370.6999999998488,40960,58.43081312410842,3,,
18,19,8,10,1281.803463861198,1282.0999999999294,1405.1999999998175,10240,16.305732484076433,4,,
19,18,6,80,1281.1514670057713,1281.5999999999299,1506.899999999725,40960,56.41873278236915,6,,
