,job_id,nb_tasks,task_execution_time,arriving_time,starting_time,finishing_time,dataset size,transfert time,nb replicas,optimal_replicas_number,nb_first_replicas_sended
0,5,1,10,40.82365057669294,41.00000000000031,160.29999999999518,40960,51.45728643216081,4,,
1,0,7,10,10.200602872748009,11.099999999999977,188.99999999999355,20480,25.728643216080403,36,,
2,1,20,1,10.453891263175398,11.099999999999977,210.69999999999231,20480,29.21540656205421,57,,
3,7,5,10,64.0060556182724,65.00000000000058,215.29999999999205,5120,41.6260162601626,2,,
4,9,4,50,69.78901898431089,70.0000000000003,353.6000000000119,5120,6.432160804020101,3,,
5,8,4,1,69.4865172122373,70.0000000000003,355.50000000001234,10240,12.864321608040202,4,,
6,4,15,80,29.531920488707016,30.000000000000156,373.8000000000165,5120,7.303851640513552,19,,
7,3,18,70,16.195993760626187,17.099999999999973,445.30000000003275,2048,52.51282051282051,59,,
8,2,7,100,13.670131903925054,14.099999999999966,552.100000000057,40960,51.45728643216081,28,,
9,6,14,50,63.09653157220674,64.00000000000064,571.9000000000615,5120,41.6260162601626,7,,
