bandwidth,computation_nodes,energy_consumption,storage_capacity
15,1.7033694783036721,1.5831009995196659,150000
29,1.2693810391838238,1.5729424283280249,150000
126,8.706797949691644,1.1907330674966996,150000
16,8.36197004979616,0.1595944388761407,150000
729,1.2405017722839637,1.3040374580999607,150000
783,1.6173695692324743,1.3997688755590465,150000
656,8.179765922412866,0.9984180925677072,150000
601,7.112762832922651,1.6176147342595346,150000
