,job_id,nb_tasks,task_execution_time,arriving_time,starting_time,finishing_time,dataset size,transfert time,nb replicas,optimal_replicas_number,nb_first_replicas_sended
0,1,11,50,104.53891263175399,105.0999999999983,203.8999999999927,2048,2.840499306518724,11,,
1,0,6,100,102.0060287274801,102.59999999999845,298.89999999999947,10240,13.875338753387535,6,,
2,3,3,70,161.9599376062619,162.09999999999508,338.00000000000836,1024,1.374496644295302,3,,
3,2,7,50,136.70131903925054,137.0999999999965,390.5000000000203,1024,1.641025641025641,7,,
4,4,12,50,295.3192048870702,295.5999999999987,423.30000000002775,20480,26.528497409326423,12,,
5,5,9,1,408.2365057669295,408.5000000000244,478.4000000000403,40960,52.78350515463917,1,,
6,7,13,1,640.0605561827242,640.5000000000771,691.7000000000887,20480,26.528497409326423,1,,
7,6,15,80,630.9653157220675,631.0000000000749,785.8000000001101,1024,1.5515151515151515,15,,
8,12,8,1,795.6428525937376,796.0000000001124,830.7000000001203,10240,13.111395646606914,2,,
9,9,12,80,697.8901898431092,698.0000000000902,938.9000000001449,2048,3.266347687400319,12,,
10,14,12,10,922.7612196323629,923.0000000001413,955.0000000001486,5120,8.165869218500797,12,,
11,8,10,100,694.8651721223733,695.0000000000895,961.9000000001502,20480,26.528497409326423,10,,
12,10,3,1,722.5618594390916,723.0000000000958,967.4000000001514,40960,52.78350515463917,3,,
13,11,8,50,792.9534122257069,793.0000000001118,1034.7000000001544,1024,1.6623376623376624,8,,
14,13,9,70,817.8120195101056,818.0000000001174,1095.600000000099,40960,52.445582586427655,9,,
15,15,12,10,1001.494145056603,1001.5000000001592,1189.100000000014,40960,52.78350515463917,4,,
16,16,9,100,1026.3967869532853,1026.500000000162,1259.7999999999497,40960,53.056994818652846,9,,
17,17,3,80,1115.3776575834615,1115.500000000081,1335.5999999998808,40960,52.78350515463917,3,,
18,19,8,10,1281.803463861198,1282.0999999999294,1372.2999999998474,10240,14.20249653259362,4,,
19,18,6,80,1281.1514670057713,1281.5999999999299,1459.8999999997677,40960,55.50135501355014,6,,
