,job_id,nb_tasks,task_execution_time,arriving_time,starting_time,finishing_time,dataset size,transfert time,nb replicas,optimal_replicas_number,nb_first_replicas_sended
0,0,12,70,102.0060287274801,102.09999999999847,241.69999999999055,20480,29.595375722543352,33,,
1,1,9,10,104.53891263175399,104.59999999999833,359.8000000000133,71680,103.58381502890174,6,,
2,3,8,50,161.9599376062619,161.99999999999508,407.2000000000241,51200,77.57575757575758,6,,
3,2,6,100,136.70131903925054,136.79999999999652,561.7000000000592,102400,138.75338753387533,17,,
4,4,13,70,295.3192048870702,295.39999999999867,843.2000000001232,102400,131.11395646606914,20,,
5,8,9,10,694.8651721223733,694.9000000000894,911.9000000001388,20480,31.03030303030303,7,,
6,6,11,10,630.9653157220675,631.0000000000749,1001.7000000001592,20480,29.595375722543352,13,,
7,7,2,70,640.0605561827242,657.1000000000809,1051.4000000001392,51200,65.55697823303457,9,,
8,17,3,10,1115.3776575834615,1116.60000000008,1169.8000000000316,10240,16.41025641025641,1,,
9,5,18,50,408.2365057669295,408.30000000002434,1234.8999999999724,102400,131.11395646606914,16,,
10,11,15,50,792.9534122257069,814.7000000001167,1400.099999999822,40960,59.190751445086704,18,,
11,9,19,70,697.8901898431092,697.9000000000901,1485.1999999997447,20480,26.222791293213827,31,,
12,13,18,100,817.8120195101056,852.9000000001254,1594.6999999996451,40960,62.06060606060606,32,,
13,16,5,100,1026.3967869532853,1029.600000000159,1596.3999999996436,51200,70.7182320441989,11,,
14,19,14,100,1281.803463861198,1281.8999999999296,1609.199999999632,10240,13.931972789115646,15,,
15,14,19,80,922.7612196323629,970.8000000001522,1708.099999999542,71680,101.67375886524823,38,,
16,10,16,80,722.5618594390916,729.6000000000973,1728.7999999995232,102400,131.11395646606914,41,,
17,15,13,70,1001.494145056603,1001.5000000001592,1788.4999999994689,20480,31.03030303030303,28,,
18,23,4,100,1623.9671796261866,1628.0999999996147,1866.1999999993982,40960,67.36842105263158,4,,
19,12,5,50,795.6428525937376,798.8000000001131,1895.2999999993717,102400,147.97687861271677,11,,
20,20,13,80,1445.7000500702532,1445.7999999997805,1943.1999999993282,71680,97.92349726775956,22,,
21,22,18,10,1607.0685528174597,1607.0999999996338,1957.0999999993155,102400,142.0249653259362,6,,
22,18,5,50,1281.1514670057713,1281.2999999999302,1961.999999999311,102400,139.89071038251367,8,,
23,21,15,100,1565.4790441676016,1565.4999999996717,1976.6999999992977,40960,54.90616621983914,18,,
24,24,11,10,1939.119444470017,1939.1999999993318,2119.7999999991675,40960,52.445582586427655,10,,
25,27,6,100,2000.061471091684,2000.0999999992764,2192.3999999991015,10240,14.20249653259362,6,,
26,26,1,70,1989.889602592121,1989.8999999992857,2212.799999999083,71680,109.60244648318043,2,,
27,25,14,50,1980.1563374581253,1980.1999999992945,2225.999999999071,51200,65.55697823303457,25,,
28,29,7,50,2280.6817919505993,2280.699999999021,2433.3999999988823,40960,65.32695374800637,7,,
29,28,10,100,2188.1168452549978,2188.1999999991053,2531.799999998793,71680,91.7797695262484,20,,
30,32,16,10,2652.9250713387687,2652.9999999986826,2692.4999999986467,10240,16.650406504065042,12,,
31,31,1,100,2576.0888289357517,2576.0999999987525,2738.399999998605,40960,59.190751445086704,1,,
32,30,6,100,2445.2547858911253,2445.2999999988715,2753.799999998591,71680,91.7797695262484,8,,
33,33,12,70,3014.546589907771,3014.5999999983537,3137.7999999982417,20480,32.82051282051282,12,,
34,35,3,10,3142.4193327413177,3142.4999999982374,3317.599999998078,102400,141.4364640883978,1,,
35,34,2,50,3062.1140581926693,3062.1999999983104,3335.399999998062,71680,91.7797695262484,3,,
36,36,16,10,3319.265431199868,3319.2999999980766,3622.8999999978005,71680,97.92349726775956,4,,
37,37,5,50,3415.635051712553,3415.699999997989,3749.3999999976854,102400,131.11395646606914,3,,
38,38,16,100,3613.4730452468943,3613.499999997809,3794.999999997644,20480,26.562905317769133,16,,
39,44,8,10,3894.5606656308346,3935.899999997516,4148.999999997563,40960,62.06060606060606,4,,
40,43,15,10,3886.2451133849354,3953.8999999974994,4177.399999997666,20480,28.287292817679557,3,,
41,48,2,50,4065.2504822714604,4117.699999997449,4216.399999997808,10240,13.931972789115646,2,,
42,45,1,100,3921.060253270035,3931.19999999752,4225.899999997842,71680,99.41747572815534,3,,
43,49,2,70,4110.637085263472,4143.399999997542,4299.199999998109,10240,14.143646408839778,2,,
44,39,9,100,3699.594639381779,3699.5999999977307,4304.499999998128,71680,91.7797695262484,20,,
45,47,1,10,3964.2769947180122,4003.4999999974543,4311.099999998152,102400,139.31972789115648,2,,
46,41,7,70,3826.218350632251,3826.2999999976155,4334.699999998238,51200,73.98843930635839,18,,
47,40,14,50,3821.527596606562,3821.5999999976198,4364.599999998347,71680,101.67375886524823,27,,
48,46,8,100,3931.707636721183,3931.7999999975195,4364.799999998348,20480,28.287292817679557,17,,
49,42,12,80,3852.0822476669673,3908.6999999975405,4384.79999999842,71680,92.97016861219196,21,,
