,job_id,node_id,nb_tasks,transfert_time,time_of_use,data_size
0,1,25,1,25.728643216080403,1.7530756760888622,20480
1,1,28,0,26.155810983397192,0.0,20480
2,0,29,0,29.21540656205421,0.0,20480
3,0,30,0,32.20125786163522,0.0,20480
4,0,31,0,27.56393001345895,0.0,20480
5,0,32,1,28.885754583921017,18.217151928174836,20480
6,0,33,0,31.21951219512195,0.0,20480
7,0,34,0,28.209366391184574,0.0,20480
8,0,35,0,32.611464968152866,0.0,20480
9,1,36,0,26.459948320413435,0.0,20480
10,1,40,0,27.788331071913163,0.0,20480
11,1,45,0,26.94736842105263,0.0,20480
12,0,26,1,33.68421052631579,12.519528791605147,20480
13,0,27,0,33.246753246753244,0.0,20480
14,0,28,0,26.155810983397192,0.0,20480
15,2,29,2,58.43081312410842,688.3930127297473,40960
16,2,30,0,64.40251572327044,0.0,40960
17,2,31,1,55.1278600269179,127.12902584633818,40960
18,2,32,0,57.771509167842034,0.0,40960
19,2,33,0,62.4390243902439,0.0,40960
20,2,34,0,56.41873278236915,0.0,40960
21,2,36,2,52.91989664082687,470.3920807578781,40960
22,1,37,0,29.383070301291248,0.0,20480
23,1,42,0,28.60335195530726,0.0,20480
24,1,43,0,26.122448979591837,0.0,20480
25,1,46,0,27.125827814569536,0.0,20480
26,1,48,0,27.86394557823129,0.0,20480
27,1,49,0,28.248275862068965,0.0,20480
28,3,1,1,70.62068965517241,88.85667274286767,2048
29,3,2,0,16.253968253968253,0.0,2048
30,3,4,2,26.94736842105263,347.34049623950983,2048
31,3,5,1,19.883495145631066,113.21586984627321,2048
32,3,6,1,51.2,111.96049400644768,2048
33,3,7,1,16.650406504065042,91.42068453376103,2048
34,3,8,0,20.277227722772277,0.0,2048
35,3,9,0,52.51282051282051,0.0,2048
36,3,10,2,89.04347826086956,383.671119894689,2048
37,3,11,0,36.57142857142857,0.0,2048
38,2,27,1,66.49350649350649,144.12812657245618,40960
39,2,35,0,65.22292993630573,0.0,40960
40,2,26,1,67.36842105263158,125.19528791605148,40960
41,1,32,0,28.885754583921017,0.0,20480
42,3,0,1,136.53333333333333,119.23586348125706,2048
43,4,2,0,40.63492063492063,0.0,5120
44,3,3,1,128.0,115.46792345857607,2048
45,4,5,2,49.70873786407767,517.5582621543917,5120
46,4,6,0,128.0,0.0,5120
47,4,7,0,41.6260162601626,0.0,5120
48,4,9,1,131.28205128205127,104.45267806710449,5120
49,5,28,0,52.311621966794384,0.0,40960
50,3,31,1,2.756393001345895,88.99031809243672,2048
51,4,32,1,7.221438645980254,145.7372154253987,5120
52,3,33,2,3.1219512195121952,403.01535558324235,2048
53,4,34,1,7.0523415977961434,92.17319355039533,5120
54,4,31,1,6.890982503364738,101.70322067707055,5120
55,4,33,0,7.804878048780488,0.0,5120
56,6,1,0,176.55172413793105,0.0,5120
57,4,8,1,50.693069306930695,150.9120941612871,5120
58,6,11,2,91.42857142857143,278.97546370661826,5120
59,0,25,5,25.728643216080403,438.2689190222155,20480
60,4,26,0,8.421052631578947,0.0,5120
61,4,27,1,8.311688311688311,115.30250125796496,5120
62,4,29,0,7.303851640513552,0.0,5120
63,3,30,0,3.220125786163522,0.0,2048
64,4,4,1,67.36842105263158,99.2401417827171,5120
65,7,7,5,41.6260162601626,326.5024447634323,5120
66,6,28,0,6.538952745849298,0.0,5120
67,6,34,1,7.0523415977961434,57.608245968997075,5120
68,3,35,1,3.261146496815287,73.62796090770456,2048
69,6,35,1,8.152866242038217,52.5914006483604,5120
70,1,2,19,162.53968253968253,629.7173664556378,20480
71,8,8,4,101.38613861386139,30.18241883225742,10240
72,6,30,2,8.050314465408805,341.42741144409337,5120
73,9,33,1,7.804878048780488,71.96702778272184,5120
74,9,34,1,7.0523415977961434,57.608245968997075,5120
75,9,35,1,8.152866242038217,52.5914006483604,5120
76,9,36,1,6.614987080103359,58.79901009473476,5120
77,3,34,1,2.8209366391184574,80.6515443565959,2048
78,4,35,2,8.152866242038217,336.58496414950656,5120
79,6,32,3,7.221438645980254,819.7718367678676,5120
80,6,6,1,128.0,79.97178143317691,5120
81,5,25,1,51.45728643216081,17.53075676088862,40960
82,6,7,2,41.6260162601626,261.2019558107458,5120
83,4,11,1,91.42857142857143,111.59018548264729,5120
84,6,26,1,8.421052631578947,62.59764395802574,5120
85,4,25,1,6.432160804020101,140.24605408710897,5120
86,6,2,1,40.63492063492063,87.21847180826012,5120
